,name,address,unit,sqft,bed,bath,price,city,state,zipcode,description,details,url,date
1385,Avalon Riverview Apartments,475 48th Ave,A33-706-upgrade,706 sqft,1bd,1ba,"Contact$2,879",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1386,Avalon Riverview Apartments,475 48th Ave,A12,717 sqft,1bd,1ba,"Contact$2,742",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1387,Avalon Riverview Apartments,475 48th Ave,A34-718,718 sqft,1bd,1ba,"Contact$2,660",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1388,Avalon Riverview Apartments,475 48th Ave,A1P,720 sqft,1bd,1ba,"Contact$3,040",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1389,Avalon Riverview Apartments,475 48th Ave,A16,722 sqft,1bd,1ba,"Contact$2,830",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1390,Avalon Riverview Apartments,475 48th Ave,A17,733 sqft,1bd,1ba,"Contact$2,868",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1391,Avalon Riverview Apartments,475 48th Ave,A8,751 sqft,1bd,1ba,"Contact$2,872",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1392,Avalon Riverview Apartments,475 48th Ave,A37-783-E,789 sqft,1bd,1ba,"Contact$2,630",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1393,Avalon Riverview Apartments,475 48th Ave,A22,794 sqft,1bd,1ba,"Contact$2,966",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1394,Avalon Riverview Apartments,475 48th Ave,A26,898 sqft,1bd,1ba,"Contact$3,538",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1395,Avalon Riverview Apartments,475 48th Ave,B1-1013,"1,013 sqft",2bd,2ba,"Contact$4,009",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1396,Avalon Riverview Apartments,475 48th Ave,B15,"1,017 sqft",2bd,2ba,"Contact$4,104",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1397,Avalon Riverview Apartments,475 48th Ave,B16,"1,094 sqft",2bd,2ba,"Contact$4,185",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1398,Avalon Riverview Apartments,475 48th Ave,B3-1120,"1,120 sqft",2bd,2ba,"Contact$4,455",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1399,Avalon Riverview Apartments,475 48th Ave,B17,"1,129 sqft",2bd,2ba,"Contact$4,635",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1400,Avalon Riverview Apartments,475 48th Ave,B18,"1,162 sqft",2bd,2ba,"Contact$4,535",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1401,Avalon Riverview Apartments,475 48th Ave,B20,"1,185 sqft",2bd,2ba,"Contact$4,465",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1402,Avalon Riverview Apartments,475 48th Ave,B9,"1,211 sqft",2bd,2ba,"Contact$4,635",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1403,Avalon Riverview Apartments,475 48th Ave,B4-1215,"1,215 sqft",2bd,2ba,"Contact$4,509",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1404,Avalon Riverview Apartments,475 48th Ave,B11,"1,233 sqft",2bd,2ba,"Contact$4,143",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1405,Avalon Riverview Apartments,475 48th Ave,B6-1259,"1,259 sqft",2bd,2ba,"Contact$4,496",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1406,Avalon Riverview Apartments,475 48th Ave,B13T,"1,328 sqft",2bd,2ba,"Contact$4,174",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1407,Avalon Riverview Apartments,475 48th Ave,C1-1452-2bath,"1,452 sqft",3bd,2ba,"Contact$5,873",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1408,Avalon Riverview Apartments,475 48th Ave,C2L-1915-upgrade,"1,915 sqft",3bd,3ba,"Contact$9,925",Long Island City,NY,11109,"Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments.Avalon Riverview, just one stop from Grand Central Station and on the East River, features studio, 1, 2, and 3 bedroom Long Island City apartments. Now offering furnished and unfurnished apartments, these thoughtfully designed, pet friendly apartment homes come equipped with washer / dryer, modern kitchens, stainless steel appliances, hard surface flooring, and walk in closets. Avalon Riverview also offers an expanded fitness center and cardio studio, 9th floor pool, WiFi lounge, outdoor cucina, sun deck, barbecue grills, resident lounge, WAG dog run, play area, bike storage, concierge, and garage parking. On the waterfront with direct park access and city views. Close to area restaurants, nightlife, and shopping. 24 month lease terms also available.",,https://www.trulia.com/c/ny/long-island-city/avalon-riverview-475-48th-ave-long-island-city-ny-11109--2009525820,2021-03-05
1409,10 Hanover Square Apartments,10 Hanover Sq,Studio X,431 sqft,Studio,1ba,"$2,590",New York,NY,10005,"10 Hanover Square Apartment Homes features studios, one bedroom and two bedroom apartments for rent in the financial district of New York City.10 Hanover Square offers sophisticated amenities and luxury apartments in New York City. Now offering furnished and unfurnished apartments, these newly renovated apartments boast wood-style flooring, Whirlpool stainless steel appliances, quartz countertops, and modern cabinetry with upgraded hardware. Take advantage of on-site amenities including a therapy room, sauna, steam room, and spa-style locker rooms, or the rooftop deck perfect for sunbathing or just soaking in the view. Blocks from the East River, Battery Park, the New York Stock Exchange, South Ferry, South Street Seaport, and the Wall Street subway station, 10 Hanover Square is close to it all. Schedule your tour today! We are currently offering self-guided tours and virtual appointments.Lease Details: 3 - 13 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--1008305941,2021-03-05
1410,10 Hanover Square Apartments,10 Hanover Sq,Unit 20X,431 sqft,Studio,1ba,"Contact$2,590",New York,NY,10005,"10 Hanover Square Apartment Homes features studios, one bedroom and two bedroom apartments for rent in the financial district of New York City.10 Hanover Square offers sophisticated amenities and luxury apartments in New York City. Now offering furnished and unfurnished apartments, these newly renovated apartments boast wood-style flooring, Whirlpool stainless steel appliances, quartz countertops, and modern cabinetry with upgraded hardware. Take advantage of on-site amenities including a therapy room, sauna, steam room, and spa-style locker rooms, or the rooftop deck perfect for sunbathing or just soaking in the view. Blocks from the East River, Battery Park, the New York Stock Exchange, South Ferry, South Street Seaport, and the Wall Street subway station, 10 Hanover Square is close to it all. Schedule your tour today! We are currently offering self-guided tours and virtual appointments.Lease Details: 3 - 13 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--1008305941,2021-03-05
1411,10 Hanover Square Apartments,10 Hanover Sq,Studio w/Alcove U,545 sqft,Studio,1ba,"$2,794",New York,NY,10005,"10 Hanover Square Apartment Homes features studios, one bedroom and two bedroom apartments for rent in the financial district of New York City.10 Hanover Square offers sophisticated amenities and luxury apartments in New York City. Now offering furnished and unfurnished apartments, these newly renovated apartments boast wood-style flooring, Whirlpool stainless steel appliances, quartz countertops, and modern cabinetry with upgraded hardware. Take advantage of on-site amenities including a therapy room, sauna, steam room, and spa-style locker rooms, or the rooftop deck perfect for sunbathing or just soaking in the view. Blocks from the East River, Battery Park, the New York Stock Exchange, South Ferry, South Street Seaport, and the Wall Street subway station, 10 Hanover Square is close to it all. Schedule your tour today! We are currently offering self-guided tours and virtual appointments.Lease Details: 3 - 13 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--1008305941,2021-03-05
1412,10 Hanover Square Apartments,10 Hanover Sq,Unit 19U,545 sqft,Studio,1ba,"Contact$2,794",New York,NY,10005,"10 Hanover Square Apartment Homes features studios, one bedroom and two bedroom apartments for rent in the financial district of New York City.10 Hanover Square offers sophisticated amenities and luxury apartments in New York City. Now offering furnished and unfurnished apartments, these newly renovated apartments boast wood-style flooring, Whirlpool stainless steel appliances, quartz countertops, and modern cabinetry with upgraded hardware. Take advantage of on-site amenities including a therapy room, sauna, steam room, and spa-style locker rooms, or the rooftop deck perfect for sunbathing or just soaking in the view. Blocks from the East River, Battery Park, the New York Stock Exchange, South Ferry, South Street Seaport, and the Wall Street subway station, 10 Hanover Square is close to it all. Schedule your tour today! We are currently offering self-guided tours and virtual appointments.Lease Details: 3 - 13 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--1008305941,2021-03-05
1413,10 Hanover Square Apartments,10 Hanover Sq,Studio w/Alcove V,549 sqft,Studio,1ba,"$2,714",New York,NY,10005,"10 Hanover Square Apartment Homes features studios, one bedroom and two bedroom apartments for rent in the financial district of New York City.10 Hanover Square offers sophisticated amenities and luxury apartments in New York City. Now offering furnished and unfurnished apartments, these newly renovated apartments boast wood-style flooring, Whirlpool stainless steel appliances, quartz countertops, and modern cabinetry with upgraded hardware. Take advantage of on-site amenities including a therapy room, sauna, steam room, and spa-style locker rooms, or the rooftop deck perfect for sunbathing or just soaking in the view. Blocks from the East River, Battery Park, the New York Stock Exchange, South Ferry, South Street Seaport, and the Wall Street subway station, 10 Hanover Square is close to it all. Schedule your tour today! We are currently offering self-guided tours and virtual appointments.Lease Details: 3 - 13 month lease terms availableApplication Fee: 20.00Admin Fee: 500.00",,https://www.trulia.com/c/ny/new-york/10-hanover-square-10-hanover-sq-new-york-ny-10005--1008305941,2021-03-05
