,name,address,unit,sqft,bed,bath,price,city,state,zipcode,description,details,url,date
220,Meadowbrook Village Apartments,1550 Brookfield Dr,Unit 1352,"1,100 sqft",2bd,2ba,"Contact$1,489",Ann Arbor,MI,48103,"Meadowbrook Village, an impeccable apartment home community of Ann Arbor, MI. Our private entry one and two-bedrooms offer in home laundry, open kitchens with breakfast bar, walk-in closets, intercom entry and carport parking. Select homes also include a built-in wall library, fireplace and additional storage closet. Our pet friendly and smoke free community features a pet walk, tennis court, swimming pool, 24-hour fitness center and cozy clubhouse lounge. You cannot beat our location, just off I-94 and walking distance to premier shopping and dining!Meadowbrook Village is in the Ann Arbor Public Schools District where students attend the following schools:* Lawton Elementary School* Slauson Middle School* Pioneer High School","Days on Market: 13 Days on Trulia ,Property Type: Apartment ,Laundry Facilities ,Disabled Access ,Parking: None ,Pool ,Cats, dogs allowed ,Fitness Center ,Tennis Court",https://www.trulia.com/c/mi/ann-arbor/meadowbrook-village-1550-brookfield-dr-ann-arbor-mi-48103--2050017979,2020-11-16
221,Meadowbrook Village Apartments,1550 Brookfield Dr,Unit 1702,"1,100 sqft",2bd,2ba,"Contact$1,609",Ann Arbor,MI,48103,"Meadowbrook Village, an impeccable apartment home community of Ann Arbor, MI. Our private entry one and two-bedrooms offer in home laundry, open kitchens with breakfast bar, walk-in closets, intercom entry and carport parking. Select homes also include a built-in wall library, fireplace and additional storage closet. Our pet friendly and smoke free community features a pet walk, tennis court, swimming pool, 24-hour fitness center and cozy clubhouse lounge. You cannot beat our location, just off I-94 and walking distance to premier shopping and dining!Meadowbrook Village is in the Ann Arbor Public Schools District where students attend the following schools:* Lawton Elementary School* Slauson Middle School* Pioneer High School","Days on Market: 13 Days on Trulia ,Property Type: Apartment ,Laundry Facilities ,Disabled Access ,Parking: None ,Pool ,Cats, dogs allowed ,Fitness Center ,Tennis Court",https://www.trulia.com/c/mi/ann-arbor/meadowbrook-village-1550-brookfield-dr-ann-arbor-mi-48103--2050017979,2020-11-16
222,Orion MainStreet Apartments,101 Lake Village Dr,1 Bed 1.0 Bath,900 sqft,1bd,1ba,"$1,176 - $1,667",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
223,Orion MainStreet Apartments,101 Lake Village Dr,,900 sqft,1bd,1ba,"Contact$1,301",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
224,Orion MainStreet Apartments,101 Lake Village Dr,,900 sqft,1bd,1ba,"Contact$1,362",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
225,Orion MainStreet Apartments,101 Lake Village Dr,,900 sqft,1bd,1ba,"Contact$1,176",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
226,Orion MainStreet Apartments,101 Lake Village Dr,Unit 03-307,900 sqft,1bd,1ba,"Contact$1,452",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
227,Orion MainStreet Apartments,101 Lake Village Dr,Unit 16-107,900 sqft,1bd,1ba,"Contact$1,667",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
228,Orion MainStreet Apartments,101 Lake Village Dr,Unit 14-102,900 sqft,1bd,1ba,"Contact$1,427",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
229,Orion MainStreet Apartments,101 Lake Village Dr,Unit 12-107,900 sqft,1bd,1ba,"Contact$1,477",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
230,Orion MainStreet Apartments,101 Lake Village Dr,Unit 19-107,900 sqft,1bd,1ba,"Contact$1,667",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
231,Orion MainStreet Apartments,101 Lake Village Dr,2 Bed 2.0 Bath,"1,150-1,300 sqft",2bd,2ba,"$1,569 - $1,974",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
232,Orion MainStreet Apartments,101 Lake Village Dr,,"1,150 sqft",2bd,2ba,"Contact$1,569",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
233,Orion MainStreet Apartments,101 Lake Village Dr,Unit 04-108,"1,300 sqft",2bd,2ba,"Contact$1,654",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
234,Orion MainStreet Apartments,101 Lake Village Dr,Unit 13-108,"1,300 sqft",2bd,2ba,"Contact$1,679",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
235,Orion MainStreet Apartments,101 Lake Village Dr,Unit 05-303,"1,150 sqft",2bd,2ba,"Contact$1,934",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
236,Orion MainStreet Apartments,101 Lake Village Dr,Unit 09-306,"1,150 sqft",2bd,2ba,"Contact$1,884",Ann Arbor,MI,48103,"Surround yourself in luxury. Service and amenity-rich, Orion MainStreet Apartments sets new standards for exceptional city living in Ann Arbor, MI. Located in a lively park-like setting, our generously-sized one, two, and three-bedroom apartments are the chic urban home you've been looking for.Never have a dull moment here, with a cozy clubhouse with fireplace, a huge swimming pool and tanning deck, an outdoor grilling island, and a patio always available. All these are blended with more functional features, such as a state-of-the-art fitness center with free weights, a dog park, and a business center. Enjoy an even greater level of contemporary sophistication in our pet-friendly apartments for rent. Premium finishes, such as designer shaker-style cabinetry and quartz or granite countertops blend with high-end fixtures, such as high-quality appliances and in-home washer and dryer to create the idyllic living environment. Superior features, including fireplaces, wood-style flooring, private garages, and carports are also available. Many of our apartment homes feature private entrances as well.Located near South Main Street, our Ann Arbor apartments are less than three miles away from numerous destinations. Enjoy living close to popular attractions such as the University of Michigan, the Briarwood Mall, downtown Ann Arbor, historic Kerrytown, and the Michigan Stadium. Come by for a visit! We'd love to tell you more about our wonderful community and our services. Apart from on-site management and maintenance, we also offer short-term leases, Parcel Pending lockers, valet trash services and covered parking. Schedule your private tour today!Lease Details: 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15","Property Type: Apartment ,Dishwasher ,Disposal ,Dryer ,Refrigerator ,Washer ,Air Conditioning ,Fireplace ,Window Coverings ,Balcony ,Assigned Parking Space ,Garage ,Parking: Garage Detached ,Pool ,Cats, dogs allowed ,Fitness Center",https://www.trulia.com/c/mi/ann-arbor/orion-mainstreet-101-lake-village-dr-ann-arbor-mi-48103--2050014922,2020-11-16
